age,box_ddpm,box_odpm,d_dpm,d_dpm_rank,dpm,dpm_rank,nba_id,o_dpm,o_dpm_rank,on_off_ddpm,on_off_odpm,player_name,season,team_name,tm_id
22.4,0.99,-1.26,0.55,104,-0.79,178,1741,-1.34,267,-0.69,-1.73,Jelani McCoy,2000,Oklahoma City Thunder,1610612760
25.1,-1.8,-0.13,-1.69,422,-1.87,299,1742,-0.19,143,-1.14,-0.68,Shammond Williams,2000,Oklahoma City Thunder,1610612760
20.2,-0.29,-2.53,-0.3,224,-2.82,389,1743,-2.52,391,-1,-1.87,Bruno Sundov,2000,Dallas Mavericks,1610612742
24.2,-0.87,-2.9,-0.87,339,-3.76,438,1746,-2.89,412,-0.75,-1.42,DeMarco Johnson,2000,New York Knicks,1610612752
23.8,-1.5,-2.17,-1.49,409,-3.67,435,1747,-2.18,366,-1.41,-2.44,Rafer Alston,2000,Milwaukee Bucks,1610612749
24.6,-1,2.23,-1.16,376,0.49,91,1749,1.64,32,-1.27,0.88,Cuttino Mobley,2000,Houston Rockets,1610612745
24.2,0.5,-0.83,0.36,132,-0.5,153,1751,-0.86,219,0.12,-0.94,Jahidi White,2000,Washington Wizards,1610612764
24.6,-0.49,-1.8,-0.5,262,-2.3,342,1752,-1.8,322,-0.9,-1.46,Sean Marks,2000,Toronto Raptors,1610612761
24.5,-0.35,-1.35,-0.46,254,-1.84,295,1753,-1.38,276,-0.94,-1.52,Toby Bailey,2000,Phoenix Suns,1610612756
24.4,0.44,-1.18,0.39,128,-0.79,178,1754,-1.18,254,-0.22,-1.16,Andrae Patterson,2000,Minnesota Timberwolves,1610612750
24.7,-0.27,-3.07,-0.33,230,-3.35,423,1756,-3.03,422,-0.74,-2.47,Ryan Stack,2000,Cleveland Cavaliers,1610612739
24.4,-0.49,-1.56,-0.5,262,-2.05,320,1760,-1.56,298,-0.68,-1.23,Derrick Dial,2000,San Antonio Spurs,1610612759
23.6,-0.2,-1.02,-0.35,235,-1.24,225,1761,-0.89,223,-0.85,-0.17,Greg Buckner,2000,Dallas Mavericks,1610612742
24.4,1.52,-1.39,1.34,42,-0.01,116,1763,-1.35,268,0.39,-1.01,Ryan Bowen,2000,Denver Nuggets,1610612743
23.9,-0.47,-2.55,-0.49,258,-3.01,405,1766,-2.52,391,-0.84,-1.44,Maceo Baston,2000,Milwaukee Bucks,1610612749
23.7,-1.98,0.06,-2.04,442,-1.98,313,1800,0.07,122,-2.24,0.11,Damon Jones,2000,Dallas Mavericks,1610612742
24.1,0.76,0.38,1.08,55,1.42,50,1802,0.33,104,1.75,0.18,Brad Miller,2000,Charlotte Hornets,1610612766
24.2,-1.12,0.48,-1.16,376,-1.06,207,1838,0.09,119,-1.19,-0.47,Tyrone Nesby,2000,Los Angeles Clippers,1610612746
29.2,-0.65,-1.3,-0.65,297,-1.94,305,1844,-1.3,264,-0.01,-1.18,Fred Vinson,2000,Oklahoma City Thunder,1610612760
24.9,0.02,-2.08,0.18,153,-1.88,301,1853,-2.06,349,0.42,-2.01,Anthony Carter,2000,Miami Heat,1610612748
23.9,-1.04,1.16,-1.11,370,-0.08,124,1863,1.04,55,-1.59,-0.36,Earl Boykins,2000,Cleveland Cavaliers,1610612739
24.8,-0.39,-1,-0.65,297,-1.7,276,1869,-1.05,236,-1.38,-1.25,Charles R. Jones,2000,Los Angeles Clippers,1610612746
24.4,-1.17,-1.77,-1.2,382,-3,404,1871,-1.79,319,-1.6,-2.29,Gerald Brown,2000,Phoenix Suns,1610612756
23.9,-0.73,-2.4,-0.74,317,-3.1,409,1872,-2.35,382,-0.89,-1.4,Randell Jackson,2000,Dallas Mavericks,1610612742
21.1,-0.6,1.47,-0.82,332,-0.67,167,1882,0.15,116,-1.06,-2.25,Elton Brand,2000,Chicago Bulls,1610612741
23.2,-0.56,3.97,-0.88,341,2.16,31,1883,3.04,11,-1.23,1.32,Steve Francis,2000,Houston Rockets,1610612745
21.1,1.42,-0.95,1.09,54,0.2,109,1884,-0.9,224,0.45,-0.71,Baron Davis,2000,Charlotte Hornets,1610612766
20.5,0.95,0.59,0.51,111,0.93,69,1885,0.42,94,0.01,0.1,Lamar Odom,2000,Los Angeles Clippers,1610612746
19.4,-0.94,-1.02,-0.95,351,-1.97,310,1886,-1.02,232,-1.23,-0.92,Jonathan Bender,2000,Indiana Pacers,1610612754
23.2,-0.12,0.91,-0.29,222,0.46,94,1887,0.75,71,-0.52,0.37,Wally Szczerbiak,2000,Minnesota Timberwolves,1610612750
22.2,-2.3,-0.76,-2.22,443,-2.74,382,1888,-0.52,180,-2.02,0.38,Richard Hamilton,2000,Washington Wizards,1610612764
24.1,-0.15,1.44,-0.24,214,0.88,71,1889,1.12,50,-0.37,0.31,Andre Miller,2000,Cleveland Cavaliers,1610612739
22,-0.1,0.08,0.07,167,-0.16,131,1890,-0.23,151,0.41,-1.27,Shawn Marion,2000,Phoenix Suns,1610612756
22.6,-1.6,0.32,-1.75,424,-1.72,279,1891,0.02,127,-1.98,-0.82,Jason Terry,2000,Atlanta Hawks,1610612737
23.7,-0.97,-0.41,-0.93,347,-1.34,239,1892,-0.41,168,-0.15,-0.17,Trajan Langdon,2000,Cleveland Cavaliers,1610612739
23.7,0.44,-2.44,0.44,122,-2,315,1893,-2.44,388,-0.26,-1.56,Aleksandar Radojevic,2000,Toronto Raptors,1610612761
20.4,-0.21,-0.63,-0.63,290,-1.45,252,1894,-0.83,218,-1.54,-1.53,Corey Maggette,2000,Orlando Magic,1610612753
20.7,-1.76,-0.89,-1.81,431,-2.83,391,1895,-1.02,232,-2.13,-2.44,William Avery,2000,Minnesota Timberwolves,1610612750
20.4,0.91,-0.88,0.95,62,-0.32,143,1897,-1.27,262,1,-2.19,Metta World Peace,2000,Chicago Bulls,1610612741
23.1,-0.57,-2.51,-0.53,268,-2.95,400,1898,-2.43,387,-0.23,-1.36,Cal Bowdler,2000,Atlanta Hawks,1610612737
23.3,0.76,0.35,0.69,87,0.8,77,1899,0.11,117,0.59,-0.46,James Posey,2000,Denver Nuggets,1610612743
22.9,-0.16,-2.32,-0.33,230,-2.74,382,1900,-2.41,386,-0.9,-2.9,Quincy Lewis,2000,Utah Jazz,1610612762
21.5,-1.28,0.22,-1.27,390,-1.16,215,1901,0.1,118,-1.17,-1.32,Dion Glover,2000,Atlanta Hawks,1610612737
23.3,-0.36,-1.06,-0.38,241,-1.44,250,1902,-1.07,242,-1.05,-1.82,Jeff Foster,2000,Indiana Pacers,1610612754
22.7,-0.49,-0.92,-0.38,241,-1.09,210,1903,-0.72,205,-0.19,-0.12,Kenny Thomas,2000,Houston Rockets,1610612745
22.8,-1.37,-0.45,-1.33,398,-1.83,292,1904,-0.5,177,-1.02,-1.11,Devean George,2000,Los Angeles Lakers,1610612747
23.3,-0.25,-2.01,-0.26,216,-2.26,340,1906,-2,340,-0.51,-1.23,Tim James,2000,Miami Heat,1610612748
24.1,-0.9,-0.67,-0.94,349,-1.58,268,1907,-0.64,191,-1,-0.56,Vonteego Cummings,2000,Golden State Warriors,1610612744
21.3,-0.88,-2.18,-0.87,339,-3.03,406,1908,-2.16,363,-0.61,-1.73,Jumaine Jones,2000,Philadelphia 76ers,1610612755
24.1,-0.32,-1.92,-0.47,255,-2.36,346,1909,-1.89,330,-1.47,-1.56,Scott Padgett,2000,Utah Jazz,1610612762
19,-0.01,-2.87,-0.01,180,-2.88,396,1910,-2.87,410,-0.99,-1.81,Leon Smith,2000,Dallas Mavericks,1610612742
23.1,-0.92,-2.19,-0.92,346,-3.1,409,1911,-2.17,365,-0.99,-1.8,John Celestand,2000,Los Angeles Lakers,1610612747
23.2,0.52,-2.05,0.66,93,-1.41,245,1913,-2.07,351,1.12,-2.15,Michael Ruffin,2000,Chicago Bulls,1610612741
24.6,-0.38,-0.62,-0.38,241,-1.06,207,1914,-0.67,196,-0.39,-1.12,Chris Herren,2000,Denver Nuggets,1610612743
24.9,-0.09,-2.37,-0.07,188,-2.37,349,1915,-2.31,377,0.15,-1.4,Evan Eschmeyer,2000,Brooklyn Nets,1610612751
24,-0.32,-2.98,-0.34,233,-3.28,419,1916,-2.94,416,-0.87,-1.49,Calvin Booth,2000,Washington Wizards,1610612764
24.7,-0.25,-1.62,-0.3,224,-1.87,299,1918,-1.56,298,-0.82,-0.64,Obinna Ekezie,2000,Memphis Grizzlies,1610612763
22.7,-0.21,-1.9,-0.2,208,-2.07,324,1919,-1.87,327,-0.15,-1.05,Laron Profit,2000,Washington Wizards,1610612764
23,-0.46,-3.45,-0.47,255,-3.91,441,1920,-3.43,438,-1.18,-1.83,A.J. Bramlett,2000,Cleveland Cavaliers,1610612739
23.5,-0.46,-1.94,-0.62,287,-2.27,341,1926,-1.66,305,-0.7,-1.4,Ryan Robertson,2000,Sacramento Kings,1610612758
24.3,-0.1,-1.92,-0.14,198,-2,315,1928,-1.86,326,-0.37,-1.39,Todd MacCulloch,2000,Philadelphia 76ers,1610612755
23.2,-0.48,-2.87,-0.5,262,-3.35,423,1930,-2.84,407,-1.08,-1.81,Lari Ketner,2000,Cleveland Cavaliers,1610612739
22.5,-0.67,-0.57,-0.76,322,-1.42,247,1934,-0.66,193,-1.45,-1.86,Rodney Buford,2000,Miami Heat,1610612748
24.2,-0.17,-1.38,-0.18,206,-1.57,265,1937,-1.38,276,-0.52,-1.39,Tim Young,2000,Golden State Warriors,1610612744
23.4,-0.32,-2.07,-0.33,230,-2.41,354,1942,-2.07,351,-0.78,-2.23,Harold Jamison,2000,Miami Heat,1610612748
23.6,-1.03,-2.34,-1.03,362,-3.36,425,1943,-2.33,380,-1.03,-1.71,Wayne Turner,2000,Boston Celtics,1610612738
24,0.36,-0.54,0.24,146,-0.15,130,1944,-0.4,166,-0.07,0.22,Eddie Robinson,2000,Charlotte Hornets,1610612766
27.6,-0.58,-0.79,-0.56,273,-1.33,236,1953,-0.77,211,-0.25,-0.4,Lazaro Borrell,2000,Oklahoma City Thunder,1610612760
24.2,-0.93,-1.7,-0.93,347,-2.64,375,1954,-1.7,310,-1.13,-1.61,Jason Miskiri,2000,Charlotte Hornets,1610612766
22.2,-0.29,-2.1,-0.27,218,-2.36,346,1960,-2.1,355,-0.02,-2.04,Milt Palacio,2000,Memphis Grizzlies,1610612763
26.4,-0.93,-2.01,-0.9,344,-2.86,393,1965,-1.96,337,-0.52,-0.81,Rick Hughes,2000,Dallas Mavericks,1610612742
22.9,-0.35,-2.39,-0.35,235,-2.74,382,1967,-2.39,384,-1,-1.91,Derek Hood,2000,Charlotte Hornets,1610612766
23.5,-0.4,-2.21,-0.41,249,-2.62,370,1975,-2.21,370,-1.21,-1.88,Jamel Thomas,2000,Golden State Warriors,1610612744
23.9,-0.38,-2.13,-0.39,245,-2.52,361,1983,-2.13,357,-0.68,-2.27,Jermaine Jackson,2000,Detroit Pistons,1610612765
25.6,-1.1,-0.53,-1.05,365,-1.56,262,2000,-0.51,179,-0.71,-0.31,Dedric Willoughby,2000,Chicago Bulls,1610612741
35.1,1.74,-1.54,1.32,55,-0.51,157,3,-1.83,307,1.09,-2.09,Grant Long,2001,Memphis Grizzlies,1610612763
30.5,-1.39,1.67,-1.61,418,-0.44,150,15,1.17,50,-1.7,0.83,Eric Piatkowski,2001,Los Angeles Clippers,1610612746
33.5,0.7,0.14,-0.1,202,-0.25,131,21,-0.15,130,-0.49,-0.38,Greg Anthony,2001,Portland Trail Blazers,1610612757
32.1,0.63,-4.12,1.52,43,-2.23,325,26,-3.75,441,1.93,-3.46,Luc Longley,2001,New York Knicks,1610612752
33.6,-0.06,-2.85,0.42,129,-2.14,312,28,-2.56,383,0.83,-2.16,Doug West,2001,Memphis Grizzlies,1610612763
28.5,2.25,-3.68,2.48,16,-0.74,177,29,-3.22,427,2.65,-2.66,Jim McIlvaine,2001,Brooklyn Nets,1610612751
29.6,-0.86,-1.37,-1.06,364,-3.36,417,42,-2.3,363,-1.17,-3.19,Monty Williams,2001,Orlando Magic,1610612753
29.4,-2.46,1.23,-1.46,406,-0.53,158,43,0.93,61,-0.93,0.66,Chris Whitney,2001,Washington Wizards,1610612764
33.9,-0.98,-0.29,-1.81,424,-2.41,341,45,-0.6,175,-2.13,-0.79,George McCloud,2001,Denver Nuggets,1610612743
32.1,-1.8,0.12,-1.49,407,-1.33,235,51,0.15,103,-1.18,0.21,Mahmoud Abdul-Rauf,2001,Memphis Grizzlies,1610612763
37.4,1.61,0.03,0.9,79,-0.48,153,53,-1.39,266,0.7,-2.06,Mario Elie,2001,Phoenix Suns,1610612756
32.7,-0.85,1.43,-0.63,293,2.4,33,56,3.04,16,-0.59,3.56,Gary Payton,2001,Oklahoma City Thunder,1610612760
31,0.53,-0.12,0.74,94,0.65,82,57,-0.09,124,0.79,-0.08,Doug Christie,2001,Sacramento Kings,1610612758
29.1,0.35,-0.43,-0.64,295,-1.61,266,63,-0.97,218,-1.06,-1.35,Michael Smith,2001,Washington Wizards,1610612764
39.9,0.34,-0.79,0.56,111,-0.82,188,64,-1.38,264,0.65,-1.77,Sam Perkins,2001,Indiana Pacers,1610612754
34.1,-1.69,-3.37,-1.64,420,-5.29,444,67,-3.64,440,-1.61,-3.99,Tom Hammonds,2001,Minnesota Timberwolves,1610612750
35.7,-1.25,0.56,-1.62,419,-1.8,285,70,-0.18,132,-1.82,-0.89,Steve Kerr,2001,San Antonio Spurs,1610612759
30.4,0.3,-0.36,0.1,166,0.41,92,72,0.31,98,0.04,0.67,Kenny Anderson,2001,Boston Celtics,1610612738
31.7,-1.49,0.73,-1.54,411,-2.07,304,76,-0.54,169,-1.56,-1.72,Cedric Ceballos,2001,Miami Heat,1610612748
31.7,-1.69,-2.06,-1.52,410,-3.27,414,77,-1.75,298,-1.26,-0.98,Doug Overton,2001,Brooklyn Nets,1610612751
30.7,-1.15,0.23,-0.91,349,-0.48,153,84,0.44,88,-0.85,0.52,Latrell Sprewell,2001,New York Knicks,1610612752
32.2,-0.3,-0.41,-0.29,229,-0.63,165,85,-0.33,148,-0.28,-0.21,Brent Price,2001,Memphis Grizzlies,1610612763
35,3.26,0.51,4.51,2,3.9,13,87,-0.61,177,4.78,-1.02,Dikembe Mutombo,2001,Philadelphia 76ers,1610612755
29.4,-2.19,2.92,-2.03,433,0.26,100,89,2.29,24,-2,2.05,Nick Van Exel,2001,Denver Nuggets,1610612743
30.9,-2.75,0.43,-2.61,444,-2.12,311,93,0.5,86,-2.56,0.54,Hubert Davis,2001,Washington Wizards,1610612764
36.1,-0.03,-3.76,-0.35,245,-3.92,431,95,-3.57,437,-0.54,-3.39,Mark Bryant,2001,Dallas Mavericks,1610612742
38.3,-1.2,-1.56,-1,359,-3.01,400,96,-2.01,330,-0.93,-2.25,Detlef Schrempf,2001,Portland Trail Blazers,1610612757
33.3,-0.14,-1,-0.11,204,-1.4,241,98,-1.28,258,-0.11,-1.46,Nick Anderson,2001,Sacramento Kings,1610612758
31.1,0.69,-0.35,0.37,140,0.27,99,103,-0.1,125,0.12,0.22,Todd Day,2001,Minnesota Timberwolves,1610612750
35.6,0.62,-0.01,0.8,86,0.29,97,105,-0.51,167,0.86,-0.79,Dan Majerle,2001,Miami Heat,1610612748
30.8,1.4,-0.96,1.61,36,1.68,49,109,0.07,112,1.68,0.64,Robert Horry,2001,Los Angeles Lakers,1610612747
31,-0.52,-1.05,-0.82,333,-1.64,270,111,-0.82,204,-0.93,-0.68,LaPhonso Ellis,2001,Minnesota Timberwolves,1610612750
32.1,-1.37,2.18,-1.29,391,0.88,71,120,2.17,25,-1.28,2.17,Steven Smith,2001,Portland Trail Blazers,1610612757
38.7,0.1,-2.63,0.65,102,-2.36,338,121,-3.02,412,0.82,-3.21,Patrick Ewing,2001,Oklahoma City Thunder,1610612760
32.2,-0.89,0.11,-0.9,347,-1.52,256,123,-0.61,177,-0.91,-1.42,Robert Pack,2001,Denver Nuggets,1610612743
33.3,2.75,0.58,2.93,13,2.9,26,124,-0.03,117,2.98,-0.29,Vlade Divac,2001,Sacramento Kings,1610612758
33,-1.07,-0.85,-1.15,375,-2.19,319,128,-1.04,230,-1.3,-1.65,David Benoit,2001,Utah Jazz,1610612762
30.5,-1.17,0.5,-0.28,226,0.14,105,133,0.43,90,-0.09,0.4,David Wesley,2001,Charlotte Hornets,1610612766
31.6,1.3,-0.21,2.61,15,2.67,32,136,0.06,113,2.93,0.17,P.J. Brown,2001,Charlotte Hornets,1610612766
35.7,-0.83,-2.64,-1.16,378,-3.32,416,137,-2.16,351,-1.35,-1.71,Vernon Maxwell,2001,Dallas Mavericks,1610612742
29.8,-1.48,0.6,-1.67,421,-1.93,296,145,-0.26,140,-1.75,-0.88,Tracy Murray,2001,Toronto Raptors,1610612761
32.8,-0.55,-1.21,0.39,135,-0.81,185,146,-1.19,251,1.11,-1.18,Jud Buechler,2001,Detroit Pistons,1610612765
28.3,-0.53,1.18,-0.92,351,-0.28,138,147,0.63,75,-1.02,0.39,Jalen Rose,2001,Indiana Pacers,1610612754
33.5,-0.14,-2.44,-0.03,188,-2.18,317,164,-2.16,351,0.01,-2,Chris Childs,2001,Toronto Raptors,1610612761
38.2,2.84,0.36,2.88,14,1.86,46,165,-1.02,227,2.89,-1.76,Hakeem Olajuwon,2001,Houston Rockets,1610612745
37.4,0.5,-0.4,0.46,122,0,117,166,-0.46,162,0.44,-0.49,Ron Harper,2001,Los Angeles Lakers,1610612747
30.9,-0.92,-0.92,-0.56,281,-1.43,245,168,-0.87,210,-0.42,-0.83,Chris Mills,2001,Golden State Warriors,1610612744
32.9,0.64,-2.16,0.81,84,-1.17,225,173,-1.98,327,0.99,-1.67,Keith Askins,2001,Miami Heat,1610612748
30.8,0.19,-2.35,0.13,160,-2.22,323,176,-2.35,368,-0.61,-2.5,Antonio Harvey,2001,Portland Trail Blazers,1610612757
36.1,-0.17,-0.33,0.07,174,-0.86,191,177,-0.93,216,0.19,-1.46,Muggsy Bogues,2001,New York Knicks,1610612752
36.4,1.04,-3.35,1.69,30,-1.08,217,178,-2.77,398,1.91,-2.46,Olden Polynice,2001,Utah Jazz,1610612762
30.4,0.43,-0.13,-0.05,195,-0.49,155,179,-0.44,158,-0.26,-0.68,Bryant Stith,2001,Boston Celtics,1610612738
31.8,-0.58,-1.29,-0.85,338,-2.21,322,180,-1.36,263,-1.16,-1.48,John Crotty,2001,Utah Jazz,1610612762
31.9,-0.2,-2.26,0.4,131,-1.88,290,182,-2.28,361,0.66,-2.3,Billy Owens,2001,Detroit Pistons,1610612765
28.2,0.66,1.01,1.98,24,3.47,18,185,1.49,40,2.26,1.66,Chris Webber,2001,Sacramento Kings,1610612758
32.9,1,-4.03,0.31,146,-3.72,429,190,-4.04,444,-0.98,-4.06,Duane Causwell,2001,Miami Heat,1610612748
34.4,-0.73,-0.13,0.05,176,-0.89,197,193,-0.94,217,0.24,-1.27,Anthony Mason,2001,Miami Heat,1610612748
30.4,1.83,-0.45,1.08,67,0.62,85,197,-0.46,162,0.54,-0.47,Scott Burrell,2001,Charlotte Hornets,1610612766
34.6,-0.81,0.23,0.09,169,-0.28,138,198,-0.37,151,0.45,-0.77,Danny Ferry,2001,San Antonio Spurs,1610612759
36.2,1.03,-3.4,2.38,18,-1.03,213,201,-3.41,434,3.26,-3.42,Chris Dudley,2001,Phoenix Suns,1610612756
35.8,-0.64,-1.82,-0.63,293,-2.59,362,202,-1.96,324,-0.61,-2.88,Gary Grant,2001,Portland Trail Blazers,1610612757
31.5,-1.46,1.73,-1.06,364,1.31,56,208,2.37,23,-0.95,2.66,Sam Cassell,2001,Milwaukee Bucks,1610612749
36.9,-0.86,1.62,-2.09,435,-1.53,257,209,0.55,82,-2.7,-0.33,Dell Curry,2001,Toronto Raptors,1610612761
30.9,-0.22,0.94,0.34,144,2.33,34,210,2,28,0.49,2.48,Terrell Brandon,2001,Minnesota Timberwolves,1610612750
32.6,0.5,-0.26,0.94,75,1.11,63,213,0.17,102,1.05,0.36,Antonio Davis,2001,Toronto Raptors,1610612761
35.2,-0.75,-0.82,-0.89,344,-2.09,307,216,-1.19,251,-0.96,-1.47,Brian Shaw,2001,Los Angeles Lakers,1610612747
34.7,-1.9,-0.37,-1.15,375,-2.29,332,219,-1.13,241,-0.83,-1.67,Vinny Del Negro,2001,Phoenix Suns,1610612756
30.6,0.16,0.36,0.02,179,-0.74,177,221,-0.77,196,-0.01,-1.31,Clar. Weatherspoon,2001,Cleveland Cavaliers,1610612739
28.7,-0.73,-1.79,-0.67,301,-2.48,352,223,-1.81,303,-0.5,-1.89,Bill Curley,2001,Golden State Warriors,1610612744
29.5,2.55,1.68,1.74,28,2.89,27,224,1.15,51,1.55,0.95,Eddie Jones,2001,Miami Heat,1610612748
31.2,0.26,-2.33,0.63,105,-1.61,266,228,-2.24,358,0.85,-2.16,Adam Keefe,2001,Golden State Warriors,1610612744
35.5,0.44,-1.86,0.29,148,-1.57,260,236,-1.86,311,0.01,-1.84,Kevin Edwards,2001,Memphis Grizzlies,1610612763
33.2,0.11,-2.87,0.78,89,-1.3,231,238,-2.08,340,0.97,-1.7,Tyrone Hill,2001,Philadelphia 76ers,1610612755
30.2,-1.85,1.29,-1.56,413,-0.78,182,239,0.79,66,-1.42,0.37,Darrick Martin,2001,Sacramento Kings,1610612758
28.7,0.46,1.41,0.54,113,1.49,51,243,0.95,58,0.56,0.72,Aaron McKie,2001,Philadelphia 76ers,1610612755
32.4,-1.08,0.42,-0.91,349,-0.65,166,244,0.26,100,-0.79,0.09,Dee Brown,2001,Orlando Magic,1610612753
30.8,0.93,-1.19,1.83,27,0.82,76,248,-1.01,225,2.13,-0.92,George Lynch,2001,Philadelphia 76ers,1610612755
33.3,-0.45,-0.12,0.5,118,0.1,108,251,-0.4,153,0.98,-0.64,Sean Elliott,2001,San Antonio Spurs,1610612759
37.8,-1.15,2.55,0.03,178,4.17,10,252,4.14,5,0.26,4.66,Karl Malone,2001,Utah Jazz,1610612762
28.2,-0.43,2.23,-0.13,206,3.07,22,255,3.2,13,-0.05,3.65,Grant Hill,2001,Orlando Magic,1610612753
29.1,-0.54,-1.44,0.74,94,-0.35,146,258,-1.09,237,1.19,-0.88,Brian Grant,2001,Miami Heat,1610612748
35.9,1.13,-0.67,1.48,46,1.01,66,270,-0.47,164,1.56,-0.38,Horace Grant,2001,Los Angeles Lakers,1610612747
37.4,-1.63,0.29,-1.75,422,-2.81,388,271,-1.06,233,-1.79,-1.85,Johnny Newman,2001,Brooklyn Nets,1610612751
30,-1.68,0.26,-0.35,245,-0.93,202,275,-0.58,172,-0.08,-0.87,Allan Houston,2001,New York Knicks,1610612752
32.7,0.54,-0.32,0.77,91,-0.78,182,278,-1.55,282,0.9,-2.75,Stacey Augmon,2001,Portland Trail Blazers,1610612757
33.3,1.03,-2.77,0.84,82,-2,299,280,-2.85,404,0.63,-3,Felton Spencer,2001,New York Knicks,1610612752
33.2,0.76,-2.01,1.35,53,0.2,102,281,-1.15,244,1.69,-0.33,Scott Williams,2001,Milwaukee Bucks,1610612749
30.5,-0.25,-0.13,-0.8,328,-0.69,170,283,0.11,109,-0.94,0.21,Lindsey Hunter,2001,Milwaukee Bucks,1610612749
29.4,-0.06,-1.68,0.09,169,-1.39,240,292,-1.48,277,0.54,-0.47,Anthony Miller,2001,Philadelphia 76ers,1610612755
31.9,0.09,-0.11,0.65,102,1.17,59,296,0.51,85,0.8,0.79,Rick Fox,2001,Los Angeles Lakers,1610612747
31.2,2.13,1.82,3.95,4,4.78,8,297,0.83,64,4.52,0.31,Alonzo Mourning,2001,Miami Heat,1610612748
28.4,-1.34,1.56,-1.38,400,1.15,60,299,2.54,19,-1.39,2.91,Glenn Robinson,2001,Milwaukee Bucks,1610612749
34.1,-0.14,-0.24,-0.37,253,-1.38,237,302,-1.02,227,-0.42,-1.32,Mookie Blaylock,2001,Golden State Warriors,1610612744
39.1,2.43,3.66,2.04,22,6,3,304,3.97,6,1.94,4.09,John Stockton,2001,Utah Jazz,1610612762
35.7,-0.86,-1.07,-0.73,315,-1.44,247,317,-0.71,189,-0.68,-0.52,John Starks,2001,Utah Jazz,1610612762
32.7,-0.36,-2.52,-0.95,355,-4.1,439,323,-3.15,419,-1.34,-3.86,Greg Foster,2001,Los Angeles Lakers,1610612747
31.4,-0.88,1.07,-0.68,303,-0.33,144,324,0.35,94,-0.6,-0.07,Anthony Peeler,2001,Minnesota Timberwolves,1610612750
35,0.57,-0.91,0.23,154,-0.68,168,330,-0.92,214,0.1,-0.92,Danny Manning,2001,Utah Jazz,1610612762
31.4,1.11,-0.49,1.67,32,0.86,74,339,-0.8,202,1.85,-0.97,Tom Gugliotta,2001,Phoenix Suns,1610612756
34,-2.4,0.74,-1.77,423,-1.72,278,344,0.05,114,-1.43,-0.57,Dana Barros,2001,Detroit Pistons,1610612765
38.1,-0.81,0.83,0.29,148,1.35,54,345,1.06,53,0.68,1.2,Terry Porter,2001,San Antonio Spurs,1610612759
36.1,-0.12,-0.11,-0.66,299,-1.32,234,349,-0.66,184,-0.79,-0.88,Mark Jackson,2001,New York Knicks,1610612752
32.9,-0.03,1.9,0.26,151,2.76,30,353,2.5,21,0.36,2.82,Darrell Armstrong,2001,Orlando Magic,1610612753
29.5,0.09,1.42,1.43,48,2.71,31,358,1.28,44,1.96,1.19,Anfernee Hardaway,2001,Phoenix Suns,1610612756
33.1,-1.21,-2.52,-0.52,277,-3.02,402,359,-2.5,378,-0.05,-2.46,Chucky Brown,2001,Cleveland Cavaliers,1610612739
34.4,1.17,-0.11,1.71,29,1.46,52,361,-0.25,138,1.84,-0.3,Clifford Robinson,2001,Phoenix Suns,1610612756
31.7,1.71,-0.14,0.38,138,-0.26,134,363,-0.64,182,-0.02,-0.89,Christian Laettner,2001,Washington Wizards,1610612764
34.6,1.2,-1.93,1.07,68,-0.82,188,365,-1.89,316,1,-1.86,Derrick McKey,2001,Indiana Pacers,1610612754
30.6,1.14,0.29,1.6,37,2,41,369,0.4,92,1.74,0.46,Charlie Ward,2001,New York Knicks,1610612752
33.3,-0.84,-1.34,-0.78,324,-2.53,357,371,-1.75,298,-0.74,-2.18,Terry Mills,2001,Indiana Pacers,1610612754
30.1,-1.91,-1.06,-2.23,441,-2.8,387,375,-0.57,171,-2.33,-0.33,Isaiah Rider,2001,Los Angeles Lakers,1610612747
29.7,-0.47,-3.52,-0.43,260,-4.04,436,376,-3.61,439,-0.4,-3.74,Eric Montross,2001,Toronto Raptors,1610612761
32.6,-0.29,-2.21,-0.42,259,-2.59,362,380,-2.18,353,-0.69,-2.05,Tony Smith,2001,Atlanta Hawks,1610612737
30.4,-0.69,-1.9,-0.81,331,-2.46,347,381,-1.65,286,-0.94,-1.23,James Robinson,2001,Orlando Magic,1610612753
32.7,0.17,-1.44,0.07,174,-1.04,214,383,-1.11,240,0.04,-0.95,Kendall Gill,2001,Brooklyn Nets,1610612751
29.7,-0.16,-2.72,-0.01,183,-1.9,292,384,-1.89,316,0.05,-1.36,Calbert Cheaney,2001,Denver Nuggets,1610612743
32.1,-1.05,-1.09,-0.26,222,-0.95,205,386,-0.69,186,0.24,-0.27,Elliot Perry,2001,Phoenix Suns,1610612756
32.6,-0.55,2.46,-0.51,274,1.13,62,389,1.65,36,-0.5,1.23,Toni Kukoc,2001,Atlanta Hawks,1610612737
34.8,-1.06,-0.08,-0.88,342,-1.64,270,393,-0.76,193,-0.83,-1.07,Rod Strickland,2001,Portland Trail Blazers,1610612757
35.7,-1.79,2.65,-2.22,439,0.87,73,397,3.09,15,-2.31,3.24,Reggie Miller,2001,Indiana Pacers,1610612754
31.6,0.12,-2.26,0.91,78,-0.59,161,399,-1.5,280,1.5,-0.56,Sean Rooks,2001,Los Angeles Clippers,1610612746
